Date,country_region,retail_recreation_change,grocery_pharmacy_change,parks_change,transit_change,workplaces_change,residential_change,mobility_drop_retail,mobility_drop_transit,mobility_drop_workplace,residential_increase,grocery_spike,severe_lockdown_behavior,partial_restrictions,num_posts,avg_compound,neg_fraction,pos_fraction,high_negative_sentiment,high_positive_sentiment,sentiment_shift_detected,sentiment_improved,sentiment_worsened,sentiment_volatility,fear_keywords_present,anger_mentioned,sadness_keywords_present,anxiety_keywords_present,dominant_emotion_fear,dominant_emotion,mixed_emotions,covid_topic_detected,lockdown_mentioned,vaccine_mentioned,health_concern,compliance_discussed,policy_governance_discussion,solidarity_messages,weekend,emotion_with_mobility_signal,emotion_mobility_mismatch,calm_mobile_baseline,dominant_emotion_fear_lag1,dominant_emotion_fear_lag3,dominant_emotion_fear_lag7,high_negative_sentiment_lag1,high_negative_sentiment_lag3,high_negative_sentiment_lag7,high_positive_sentiment_lag1,high_positive_sentiment_lag3,high_positive_sentiment_lag7,solidarity_messages_lag1,solidarity_messages_lag3,solidarity_messages_lag7,compliance_discussed_lag1,compliance_discussed_lag3,compliance_discussed_lag7,health_concern_lag1,health_concern_lag3,health_concern_lag7,sentiment_shift_detected_lag1,sentiment_shift_detected_lag3,sentiment_shift_detected_lag7,sentiment_worsened_lag1,sentiment_worsened_lag3,sentiment_worsened_lag7,sentiment_improved_lag1,sentiment_improved_lag3,sentiment_improved_lag7,lockdown_mentioned_lag1,lockdown_mentioned_lag3,lockdown_mentioned_lag7,vaccine_mentioned_lag1,vaccine_mentioned_lag3,vaccine_mentioned_lag7,policy_governance_discussion_lag1,policy_governance_discussion_lag3,policy_governance_discussion_lag7,fear_keywords_present_lag1,fear_keywords_present_lag3,fear_keywords_present_lag7,anxiety_keywords_present_lag1,anxiety_keywords_present_lag3,anxiety_keywords_present_lag7,grocery_spike_lead2,grocery_spike_lead7,mobility_drop_retail_lead2,mobility_drop_retail_lead7,mobility_drop_transit_lead2,mobility_drop_transit_lead7,mobility_drop_workplace_lead2,mobility_drop_workplace_lead7,residential_increase_lead2,residential_increase_lead7,severe_lockdown_behavior_lead2,severe_lockdown_behavior_lead7,partial_restrictions_lead2,partial_restrictions_lead7,sentiment_shift_detected_lead2,sentiment_shift_detected_lead7,sentiment_worsened_lead2,sentiment_worsened_lead7,sentiment_improved_lead2,sentiment_improved_lead7,high_negative_sentiment_lead2,high_negative_sentiment_lead7,high_positive_sentiment_lead2,high_positive_sentiment_lead7,solidarity_messages_lead2,solidarity_messages_lead7,compliance_discussed_lead2,compliance_discussed_lead7,vaccine_mentioned_lead2,vaccine_mentioned_lead7,health_concern_lead2,health_concern_lead7
2020-04-07,United Arab Emirates,-63.0,-30.0,-73.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,3.0,0.0362333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.373406573173115,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
2020-04-08,United Arab Emirates,-63.0,-30.0,-74.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,7.0,0.3602714285714286,0.1428571428571428,0.5714285714285714,0.0,1.0,1.0,1.0,0.0,0.4249012682436968,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
2020-04-09,United Arab Emirates,-64.0,-31.0,-76.0,-79.0,-55.0,33.0,1,1,1,1,0,1,0,8.0,0.033425,0.25,0.25,0.0,0.0,1.0,0.0,1.0,0.4914279900199011,0.0,0.0,0.0,1.0,0.0,anxiety,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-04-10,United Arab Emirates,-74.0,-46.0,-86.0,-84.0,-49.0,23.0,1,1,1,1,0,1,0,12.0,0.1380416666666666,0.0833333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.3478844383276658,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-11,United Arab Emirates,-64.0,-32.0,-77.0,-79.0,-45.0,24.0,1,1,1,1,0,1,0,7.0,0.0587428571428571,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5995156541674594,0.0,0.0,0.0,1.0,0.0,anxiety,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
2020-04-12,United Arab Emirates,-60.0,-28.0,-74.0,-79.0,-55.0,30.0,1,1,1,1,0,1,0,4.0,0.100475,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1740278048904829,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2020-04-13,United Arab Emirates,-62.0,-30.0,-73.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,6.0,-0.0169833333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2846959923419287,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2020-04-14,United Arab Emirates,-62.0,-31.0,-74.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,9.0,0.5687666666666666,0.0,0.7777777777777778,0.0,1.0,1.0,1.0,0.0,0.3238695587904351,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2020-04-15,United Arab Emirates,-63.0,-32.0,-74.0,-78.0,-56.0,31.0,1,1,1,1,0,1,0,11.0,0.1731090909090909,0.2727272727272727,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.4500422736801217,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2020-04-16,United Arab Emirates,-63.0,-32.0,-74.0,-79.0,-55.0,34.0,1,1,1,1,0,1,0,8.0,0.28585,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.4413650416605284,1.0,0.0,0.0,1.0,1.0,fear,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1
2020-04-17,United Arab Emirates,-73.0,-45.0,-85.0,-84.0,-48.0,23.0,1,1,1,1,0,1,0,3.0,0.1748333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5125637608033647,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2020-04-18,United Arab Emirates,-66.0,-39.0,-78.0,-78.0,-45.0,24.0,1,1,1,1,0,1,0,12.0,0.1780083333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4674497449964245,1.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1
2020-04-19,United Arab Emirates,-62.0,-35.0,-74.0,-78.0,-54.0,30.0,1,1,1,1,0,1,0,6.0,0.4399166666666667,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.371376562788888,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2020-04-20,United Arab Emirates,-63.0,-37.0,-74.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,9.0,0.4610777777777778,0.1111111111111111,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.4995188769156394,0.0,0.0,1.0,1.0,0.0,sadness,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1
2020-04-21,United Arab Emirates,-63.0,-35.0,-74.0,-78.0,-55.0,30.0,1,1,1,1,0,1,0,8.0,0.188125,0.25,0.5,0.0,0.0,1.0,0.0,1.0,0.6175015966578549,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
2020-04-22,United Arab Emirates,-62.0,-33.0,-75.0,-77.0,-55.0,30.0,1,1,1,1,0,1,0,11.0,0.1873454545454545,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.6072097441481237,1.0,1.0,0.0,0.0,1.0,fear,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-04-23,United Arab Emirates,-62.0,-29.0,-76.0,-77.0,-55.0,32.0,1,1,1,1,0,1,0,8.0,0.4035875,0.125,0.625,0.0,1.0,1.0,1.0,0.0,0.5993074407962494,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
2020-04-24,United Arab Emirates,-72.0,-40.0,-86.0,-80.0,-47.0,24.0,1,1,1,1,0,1,0,4.0,0.492425,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.2999327955976138,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
2020-04-25,United Arab Emirates,-62.0,-32.0,-77.0,-74.0,-41.0,25.0,1,1,1,1,0,1,0,13.0,0.2419153846153846,0.0769230769230769,0.3076923076923077,0.0,0.0,1.0,0.0,1.0,0.4271336502172698,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1
2020-04-26,United Arab Emirates,-56.0,-26.0,-73.0,-69.0,-49.0,30.0,1,1,1,1,0,1,0,7.0,-0.0367428571428571,0.4285714285714285,0.2857142857142857,0.0,0.0,1.0,0.0,1.0,0.6402644852093611,1.0,0.0,0.0,1.0,1.0,fear,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2020-04-27,United Arab Emirates,-57.0,-28.0,-73.0,-68.0,-48.0,30.0,1,1,1,1,0,1,0,9.0,0.3100777777777777,0.1111111111111111,0.5555555555555556,0.0,1.0,1.0,1.0,0.0,0.5761489675765341,0.0,0.0,1.0,0.0,0.0,sadness,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-28,United Arab Emirates,-56.0,-26.0,-72.0,-67.0,-48.0,28.0,1,1,1,1,0,1,0,5.0,0.08386,0.2,0.4,0.0,0.0,1.0,0.0,1.0,0.5189371969708859,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1
2020-04-29,United Arab Emirates,-55.0,-24.0,-72.0,-67.0,-47.0,29.0,1,1,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
2020-04-30,United Arab Emirates,-57.0,-26.0,-71.0,-66.0,-47.0,31.0,1,1,1,1,0,1,0,5.0,-0.4221999999999999,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.2268481783043452,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
2020-05-01,United Arab Emirates,-66.0,-36.0,-83.0,-73.0,-41.0,22.0,1,1,1,1,0,1,0,7.0,0.2428,0.0,0.5714285714285714,0.0,0.0,1.0,1.0,0.0,0.2124164239009242,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
2020-05-02,United Arab Emirates,-56.0,-26.0,-72.0,-66.0,-34.0,22.0,1,1,1,1,0,1,0,7.0,0.1122142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3900408858735982,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-05-03,United Arab Emirates,-51.0,-22.0,-68.0,-65.0,-45.0,27.0,1,1,1,1,0,1,0,4.0,0.258475,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.4852580775989205,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
2020-05-04,United Arab Emirates,-52.0,-24.0,-68.0,-65.0,-45.0,28.0,1,1,1,1,0,1,0,1.0,0.6705,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
2020-05-05,United Arab Emirates,-53.0,-23.0,-68.0,-64.0,-45.0,27.0,1,1,1,1,0,1,0,10.0,-0.2046899999999999,0.3,0.1,0.0,0.0,1.0,0.0,1.0,0.4423044595072494,1.0,0.0,1.0,0.0,1.0,fear,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2020-05-06,United Arab Emirates,-51.0,-20.0,-67.0,-62.0,-44.0,28.0,1,1,1,1,0,1,0,6.0,0.2129833333333333,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.0,0.6358684780588584,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
2020-05-07,United Arab Emirates,-53.0,-23.0,-68.0,-63.0,-44.0,30.0,1,1,1,1,0,1,0,5.0,0.4581,0.0,0.4,0.0,1.0,1.0,1.0,0.0,0.403168495793012,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
2020-05-08,United Arab Emirates,-63.0,-35.0,-81.0,-72.0,-38.0,21.0,1,1,1,1,0,1,0,7.0,0.5627,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.2799701208547593,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-05-09,United Arab Emirates,-53.0,-25.0,-70.0,-63.0,-31.0,22.0,1,1,1,1,0,1,0,3.0,-0.0674333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0953651345560257,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-05-10,United Arab Emirates,-48.0,-19.0,-66.0,-61.0,-42.0,27.0,1,1,1,1,0,1,0,7.0,0.2395571428571428,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.3661402926168479,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-05-11,United Arab Emirates,-51.0,-22.0,-66.0,-61.0,-43.0,28.0,1,1,1,1,0,1,0,6.0,0.1864333333333333,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.4779330938763523,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
2020-05-12,United Arab Emirates,-50.0,-20.0,-66.0,-61.0,-43.0,28.0,1,1,1,1,0,1,0,6.0,0.1517833333333333,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.4790629444261184,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1
2020-05-13,United Arab Emirates,-51.0,-21.0,-66.0,-61.0,-43.0,28.0,1,1,1,1,0,1,0,6.0,-0.0338166666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.3872428024580386,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020-05-14,United Arab Emirates,-53.0,-20.0,-67.0,-61.0,-43.0,29.0,1,1,1,1,0,1,0,7.0,0.4705857142857143,0.0,0.5714285714285714,0.0,1.0,1.0,1.0,0.0,0.3215626196673782,1.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020-05-15,United Arab Emirates,-62.0,-32.0,-80.0,-70.0,-35.0,21.0,1,1,1,1,0,1,0,4.0,-0.3198,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.3325545669510494,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
